Host.h	Host.human	Host.mouse	Host.monkey	Parasite.p	Parasite.Pchabaudi	Parasite.Pvivax	Parasite.Pberghei	Parasite.Pfalciparum	Parasite.Pcoatneyi	Parasite.Pcynomolgi	Parasite.Pyoelii	Weight
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003905	PCHAS_040630	PVX_119475	PBANKA_040540	PF3D7_0307100	PCOAH_00020000	PCYB_084220	PY17X_0407700	3
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003905	PCHAS_040630	PVX_119475	PBANKA_040540	PF3D7_0307100	PCOAH_00020000	PCYB_084220	PY17X_0407700	3
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012771	ENSG00000162931	ENSMUSG00000036964	ENSMMUG00000005307	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012773	ENSG00000181218	ENSMUSG00000078851	ENSMMUG00000041308	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012773	ENSG00000181218	ENSMUSG00000078851	ENSMMUG00000041308	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012778	ENSG00000061936	ENSMUSG00000029439	ENSMMUG00000020343	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012780	ENSG00000132406	ENSMUSG00000067365	ENSMMUG00000023242	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012785	ENSG00000168118	ENSMUSG00000019478	ENSMMUG00000017720	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012785	ENSG00000168118	ENSMUSG00000019478	ENSMMUG00000017720	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012799	ENSG00000115524	ENSMUSG00000025982	ENSMMUG00000022430	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003906	PCHAS_040640	PVX_119480	PBANKA_040550	PF3D7_0307200	PCOAH_00020010	PCYB_084210	PY17X_0407800	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003912	PCHAS_040700	PVX_119510	PBANKA_040610	PF3D7_0307800	PCOAH_00020070	PCYB_084150	PY17X_0408400	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012802	ENSG00000153029	ENSMUSG00000026471	ENSMMUG00000020023	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003917	PCHAS_040760	PVX_119540	PBANKA_040670	PF3D7_0308500	PCOAH_00020150	PCYB_084090	PY17X_0409100	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003920	PCHAS_040790	PVX_119555	PBANKA_040700	PF3D7_0308800	PCOAH_00020180	PCYB_084060	PY17X_0409400	3
h_OG0012807	ENSG00000132128	ENSMUSG00000028703	ENSMMUG00000032149	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003921	PCHAS_040800	PVX_119560	PBANKA_040710	PF3D7_0308900	PCOAH_00020190	PCYB_084050	PY17X_0409500	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012810	ENSG00000115806	ENSMUSG00000014959	ENSMMUG00000015203	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003924	PCHAS_040830	PVX_119575	PBANKA_040740	PF3D7_0309200	PCOAH_00020220	PCYB_084020	PY17X_0409800	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003933	PCHAS_040930	PVX_119620	PBANKA_040840	PF3D7_0310300	PCOAH_00020320	PCYB_083920	PY17X_0410900	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003950	PCHAS_041130	PVX_119725	PBANKA_041040	PF3D7_0312400	PCOAH_00020590	PCYB_083710	PY17X_0412900	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003953	PCHAS_041170	PVX_119750	PBANKA_041080	PF3D7_0313100	PCOAH_00020660	PCYB_083670	PY17X_0413600	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003955	PCHAS_041200	PVX_119765	PBANKA_041110	PF3D7_0313400	PCOAH_00020680	PCYB_083640	PY17X_0413900	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003955	PCHAS_041200	PVX_119765	PBANKA_041110	PF3D7_0313400	PCOAH_00020680	PCYB_083640	PY17X_0413900	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003955	PCHAS_041200	PVX_119765	PBANKA_041110	PF3D7_0313400	PCOAH_00020680	PCYB_083640	PY17X_0413900	3
h_OG0012816	ENSG00000107798	ENSMUSG00000024781	ENSMMUG00000047356	p_OG0003955	PCHAS_041200	PVX_119765	PBANKA_041110	PF3D7_0313400	PCOAH_00020680	PCYB_083640	PY17X_0413900	3
h_OG0012823	ENSG00000115520	ENSMUSG00000025981	ENSMMUG00000010488	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012827	ENSG00000196123	ENSMUSG00000014837	ENSMMUG00000020266	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012828	ENSG00000162783	ENSMUSG00000056708	ENSMMUG00000031286	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012831	ENSG00000123131	ENSMUSG00000025289	ENSMMUG00000021366	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012831	ENSG00000123131	ENSMUSG00000025289	ENSMMUG00000021366	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012831	ENSG00000123131	ENSMUSG00000025289	ENSMMUG00000021366	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012831	ENSG00000123131	ENSMUSG00000025289	ENSMMUG00000021366	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012844	ENSG00000169994	ENSMUSG00000024388	ENSMMUG00000004177	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012844	ENSG00000169994	ENSMUSG00000024388	ENSMMUG00000004177	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012844	ENSG00000169994	ENSMUSG00000024388	ENSMMUG00000004177	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012855	ENSG00000164818	ENSMUSG00000025857	ENSMMUG00000018261	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012855	ENSG00000164818	ENSMUSG00000025857	ENSMMUG00000018261	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012855	ENSG00000164818	ENSMUSG00000025857	ENSMMUG00000018261	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012858	ENSG00000119705	ENSMUSG00000021040	ENSMMUG00000029256	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012858	ENSG00000119705	ENSMUSG00000021040	ENSMMUG00000029256	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012858	ENSG00000119705	ENSMUSG00000021040	ENSMMUG00000029256	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012861	ENSG00000050344	ENSMUSG00000029832	ENSMMUG00000003615	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012871	ENSG00000131779	ENSMUSG00000028102	ENSMMUG00000016048	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012871	ENSG00000131779	ENSMUSG00000028102	ENSMMUG00000016048	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012874	ENSG00000271601	ENSMUSG00000049288	ENSMMUG00000016053	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012874	ENSG00000271601	ENSMUSG00000049288	ENSMMUG00000016053	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012874	ENSG00000271601	ENSMUSG00000049288	ENSMMUG00000016053	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012874	ENSG00000271601	ENSMUSG00000049288	ENSMMUG00000016053	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012874	ENSG00000271601	ENSMUSG00000049288	ENSMMUG00000016053	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012875	ENSG00000132481	ENSMUSG00000020773	ENSMMUG00000009377	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012888	ENSG00000198208	ENSMUSG00000019235	ENSMMUG00000004263	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012888	ENSG00000198208	ENSMUSG00000019235	ENSMMUG00000004263	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	4
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	4
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003956	PCHAS_041210	PVX_119770	PBANKA_041120	PF3D7_0313500	PCOAH_00020690	PCYB_083630	PY17X_0414000	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003959	PCHAS_041260	PVX_119795	PBANKA_041170	PF3D7_0314000	PCOAH_00020730	PCYB_083580	PY17X_0414500	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003959	PCHAS_041260	PVX_119795	PBANKA_041170	PF3D7_0314000	PCOAH_00020730	PCYB_083580	PY17X_0414500	3
h_OG0012895	ENSG00000135801	ENSMUSG00000038697	ENSMMUG00000009508	p_OG0003959	PCHAS_041260	PVX_119795	PBANKA_041170	PF3D7_0314000	PCOAH_00020730	PCYB_083580	PY17X_0414500	3
